Id,Obs,Mdl
11621,1,0
11622,1,0
11623,1,0
11624,1,1
11625,2,2
11626,1,1
11627,3,2
11628,1,1
11629,2,1
11630,1,1
11631,1,1
11632,1,1
11633,1,0
11634,1,1
11635,1,1
11636,1,1
11637,1,1
11638,1,1
11639,2,2
11640,2,0
11641,1,1
11642,1,1
11643,1,1
11644,1,1
11645,1,0
11646,4,4
11647,1,1
11648,1,1
11649,2,2
11650,1,1
11651,1,1
11652,2,2
11653,1,1
11654,1,1
11655,1,1
11656,1,1
11657,1,1
11658,1,0
11659,1,0
11660,2,2
11661,1,1
11662,1,0
11663,1,0
11664,1,1
11665,3,4
11666,1,0
11667,1,1
11668,1,1
11669,1,1
11670,1,1
11671,1,1
11672,1,1
11673,2,1
11674,1,1
11675,2,2
11676,6,6
11677,1,1
11678,1,1
11679,1,1
11680,1,0
11681,1,1
11682,1,1
11683,1,0
11684,1,1
11685,1,1
11686,1,0
11687,1,0
11688,1,1
11689,1,0
11690,1,0
11691,1,0
11692,1,1
11693,1,1
11694,1,1
11695,1,1
11696,1,1
11697,1,0
11698,1,1
11699,1,0
11700,1,0
11701,1,0
11702,1,0
11703,1,1
11704,1,1
11705,1,1
11706,1,1
11707,1,0
11708,1,1
11709,1,1
11710,1,1
11711,1,0
11712,2,0
11713,1,1
11714,1,1
11715,1,0
11716,1,1
11717,2,1
11718,1,1
11719,1,0
11720,1,0
11721,1,1
11722,1,1
11723,1,1
11724,1,0
11725,1,0
11726,1,1
11727,1,1
11728,1,1
11729,1,0
11730,2,2
11731,1,0
11732,1,1
11733,1,1
11734,1,1
11735,2,0
11736,1,1
11737,1,0
11738,1,1
11739,1,0
11740,1,1
11741,1,1
11742,1,0
11743,1,0
11744,1,0
11745,1,0
11746,7,8
11747,1,0
11748,1,0
11749,1,0
11750,1,2
11751,1,0
11752,1,0
11753,1,1
11754,1,0
11755,1,1
11756,1,1
11757,1,1
11758,1,0
11759,1,1
11760,1,0
11761,2,1
11762,1,0
11763,1,1
11764,1,1
11765,2,2
11766,2,0
11767,1,0
11768,1,0
11769,1,0
11770,1,1
11771,1,0
11772,3,2
11773,1,0
11774,2,3
11775,1,0
11776,1,0
11777,4,3
11778,10,10
11779,1,2
11780,1,1
11781,2,0
11782,4,4
11783,1,1
11784,1,0
11785,1,1
11786,1,1
11787,1,0
11788,1,1
11789,1,0
11790,1,0
11791,1,1
11792,1,1
11793,1,0
11794,1,1
11795,1,0
11796,1,0
11797,1,0
11798,1,0
11799,1,1
11800,1,1
11801,1,0
11802,1,0
11803,1,1
11804,1,0
11805,1,0
11806,1,0
11807,1,1
11808,1,1
11809,1,0
11810,1,1
11811,2,1
11812,1,0
11813,1,1
11814,1,0
11815,1,0
11816,1,1
11817,2,1
11818,1,1
11819,1,0
11820,1,0
11821,1,1
11822,1,0
11823,1,0
11824,1,0
11825,1,2
11826,1,0
11827,1,0
11828,1,0
11829,2,0
11830,1,0
11831,1,1
11832,1,0
11833,1,0
11834,1,1
11835,1,1
11836,1,1
11837,2,2
11838,2,1
11839,1,0
11840,1,0
11841,3,3
11842,1,0
11843,1,0
11844,1,0
11845,1,1
11846,2,2
11847,1,0
11848,1,1
11849,1,0
11850,1,1
11851,1,1
11852,4,0
11853,1,0
11854,1,0
11855,1,1
11856,1,1
11857,1,0
11858,1,1
11859,1,2
11860,1,1
11861,1,0
11862,1,1
11863,2,1
11864,1,1
11865,1,0
11866,1,0
11867,1,1
11868,1,1
11869,1,1
11870,1,1
11871,3,3
11872,1,1
11873,1,0
11874,4,4
11875,1,0
11876,3,3
11877,1,1
11878,1,1
11879,1,1
11880,1,0
11881,1,0
11882,1,1
11883,1,1
11884,1,0
11885,2,0
11886,1,0
11887,1,1
11888,3,3
11889,1,1
11890,2,1
11891,1,1
11892,1,1
11893,1,0
11894,1,0
11895,2,2
11896,1,1
11897,1,0
11898,1,1
11899,3,2
11900,1,1
11901,1,1
11902,1,0
11903,2,0
11904,1,1
11905,1,1
11906,1,0
11907,1,1
11908,1,1
11909,1,1
11910,1,1
11911,2,2
11912,2,1
11913,1,1
11914,2,0
11915,1,0
11916,1,1
11917,1,1
11918,1,1
11919,2,2
11920,1,0
11921,1,1
11922,1,1
11923,1,1
11924,1,1
11925,1,1
11926,1,0
11927,1,1
11928,1,1
11929,2,2
11930,1,1
11931,1,0
11932,1,0
11933,1,1
11934,1,0
11935,1,1
11936,1,1
11937,1,0
11938,1,0
11939,1,0
11940,1,0
11941,1,1
11942,1,1
11943,1,1
11944,1,1
11945,1,1
11946,1,1
11947,1,0
11948,1,0
11949,1,1
11950,1,0
11951,1,0
11952,2,1
11953,1,1
11954,1,1
11955,1,0
11956,2,2
11957,1,0
11958,1,0
11959,1,0
11960,1,1
11961,1,0
11962,1,1
11963,1,1
11964,2,1
11965,1,1
11966,1,1
11967,1,1
11968,1,0
11969,1,0
11970,1,0
11971,1,1
11972,1,1
11973,1,1
11974,1,0
11975,1,1
11976,2,2
11977,1,0
11978,1,0
11979,1,0
11980,1,1
11981,1,1
11982,1,1
11983,1,1
11984,1,1
11985,1,0
11986,1,0
11987,1,0
11988,1,1
11989,1,1
11990,1,1
11991,1,0
11992,1,0
11993,1,1
11994,1,0
11995,2,2
11996,1,1
11997,1,1
11998,1,0
11999,3,1
12000,2,2
12001,1,0
12002,1,0
12003,1,1
12004,1,1
12005,1,0
12006,1,1
12007,1,0
12008,1,0
12009,1,0
12010,1,0
12011,1,1
12012,1,1
12013,1,1
12014,1,1
12015,1,1
12016,2,2
12017,1,1
12018,1,1
12019,2,2
12020,1,1
12021,2,2
12022,3,3
12023,2,1
12024,1,1
12025,1,1
12026,1,1
12027,1,1
12028,2,2
12029,1,1
12030,1,0
12031,1,1
12032,1,1
12033,1,0
12034,4,4
12035,1,0
12036,1,0
12037,1,0
12038,1,0
12039,1,1
12040,5,6
12041,7,5
12042,1,0
12043,1,0
12044,1,0
12045,8,7
12046,1,0
12047,1,0
12048,1,1
12049,1,1
12050,1,0
12051,1,1
12052,1,1
12053,1,0
12054,1,1
12055,1,1
12056,1,1
12057,1,1
12058,1,0
12059,1,1
12060,1,1
12061,1,0
12062,1,1
12063,1,1
12064,1,1
12065,1,1
12066,1,1
12067,1,1
12068,1,1
12069,1,1
12070,1,1
12071,1,0
12072,1,0
12073,1,1
12074,1,1
12075,1,1
12076,1,1
12077,1,1
12078,1,1
12079,1,1
12080,1,1
12081,1,1
12082,1,1
12083,1,1
12084,4,3
12085,1,0
12086,1,1
12087,2,2
12088,1,1
12089,1,1
12090,1,0
12091,2,0
12092,1,0
12093,1,1
12094,1,0
12095,1,1
12096,1,1
12097,1,0
12098,1,1
12099,1,2
12100,4,3
12101,1,0
12102,1,2
12103,1,1
12104,1,1
12105,1,1
12106,1,1
12107,1,1
12108,2,1
12109,1,1
12110,1,1
12111,1,1
12112,1,1
12113,1,0
12114,1,1
12115,1,1
12116,2,1
12117,1,0
12118,1,1
12119,1,1
12120,1,1
12121,1,0
12122,1,1
12123,2,2
12124,1,1
12125,1,1
12126,1,1
12127,1,1
12128,3,2
12129,2,2
12130,1,1
12131,1,0
12132,1,1
12133,1,1
12134,1,1
12135,1,1
12136,1,1
12137,1,1
12138,1,0
12139,1,1
12140,1,1
12141,1,0
12142,1,1
12143,1,1
12144,1,0
12145,1,1
12146,2,2
12147,1,1
12148,1,1
12149,1,0
12150,1,1
12151,1,1
12152,1,1
12153,3,3
12154,1,1
12155,1,1
12156,1,0
12157,1,1
12158,1,1
12159,1,1
12160,1,0
12161,1,1
12162,1,0
12163,3,2
12164,1,0
12165,1,1
12166,1,1
12167,1,0
12168,1,1
12169,1,1
12170,1,1
12171,1,1
12172,1,1
12173,3,3
12174,1,1
12175,1,0
12176,1,1
12177,1,0
12178,1,1
12179,1,0
12180,1,0
12181,1,1
12182,1,0
12183,3,2
12184,3,3
12185,1,1
12186,1,1
12187,1,1
12188,1,1
12189,1,1
12190,1,1
12191,2,2
12192,1,1
12193,1,1
12194,1,0
12195,1,1
12196,1,1
12197,1,0
12198,1,1
12199,1,1
12200,1,1
12201,1,1
12202,1,1
12203,1,0
12204,1,0
12205,1,1
12206,2,2
12207,1,1
12208,1,1
12209,2,0
12210,1,0
12211,2,0
12212,1,1
12213,1,0
12214,1,0
12215,1,1
12216,1,1
12217,1,0
12218,1,1
12219,1,1
12220,1,1
12221,1,0
12222,1,0
12223,1,1
12224,1,0
12225,1,1
12226,1,1
12227,1,0
12228,1,1
12229,1,1
12230,2,0
12231,1,0
12232,1,1
12233,1,1
12234,1,1
12235,1,0
12236,1,0
12237,1,0
12238,1,1
12239,1,1
12240,1,0
12241,1,1
12242,1,1
12243,1,0
12244,1,0
12245,1,1
12246,1,1
12247,1,1
12248,1,0
12249,1,1
12250,1,0
12251,4,3
12252,2,1
12253,1,0
12254,2,1
12255,4,5
12256,1,0
12257,1,1
12258,1,1
12259,1,1
12260,1,1
12261,1,0
12262,1,1
12263,1,1
12264,1,1
12265,1,1
12266,1,0
12267,1,0
12268,1,1
12269,1,0
12270,1,1
12271,1,1
12272,1,1
12273,3,3
12274,1,1
12275,1,0
12276,2,2
12277,1,1
12278,3,3
12279,1,1
12280,1,0
12281,1,1
12282,2,2
12283,1,0
12284,1,1
12285,1,1
12286,3,3
12287,1,1
12288,1,1
12289,1,0
12290,2,0
12291,1,0
12292,1,1
12293,1,1
12294,2,2
12295,3,2
12296,1,0
12297,1,1
12298,1,1
12299,1,0
12300,1,1
12301,1,1
12302,1,0
12303,1,1
12304,1,1
12305,1,1
12306,1,1
12307,1,1
12308,1,1
12309,1,1
12310,1,0
12311,1,1
12312,2,1
12313,1,1
12314,1,1
12315,1,0
12316,1,1
12317,2,2
12318,1,1
12319,1,1
12320,1,1
12321,1,1
12322,1,1
12323,1,1
12324,1,1
12325,2,2
12326,1,1
12327,1,0
12328,1,1
12329,1,0
12330,1,1
12331,1,1
12332,1,1
12333,1,0
12334,1,1
12335,1,1
12336,1,1
12337,1,1
12338,2,2
12339,1,1
12340,1,0
12341,1,1
12342,1,1
12343,1,1
12344,2,1
12345,1,0
12346,1,0
12347,2,1
12348,1,0
12349,1,0
12350,1,1
12351,3,2
12352,1,0
12353,1,1
12354,1,0
12355,1,1
12356,1,1
12357,1,0
12358,1,1
12359,2,2
12360,1,1
12361,1,1
12362,3,3
12363,3,2
12364,1,1
12365,1,1
12366,1,1
12367,1,1
12368,1,1
12369,1,1
12370,2,2
12371,1,1
12372,1,1
12373,1,1
12374,1,1
12375,1,0
12376,1,1
12377,1,1
12378,1,0
12379,1,0
12380,1,0
12381,1,0
12382,1,1
12383,2,2
12384,2,2
12385,1,0
12386,2,2
12387,1,1
12388,1,1
12389,1,1
12390,1,1
12391,1,0
12392,2,2
12393,1,0
12394,1,0
12395,1,0
12396,1,0
12397,1,1
12398,1,1
12399,1,0
12400,1,1
12401,2,2
12402,1,0
12403,1,0
12404,1,0
12405,1,1
12406,1,0
12407,3,3
12408,1,1
12409,1,1
12410,1,1
12411,1,0
12412,1,1
12413,1,1
12414,1,1
12415,1,0
12416,1,1
12417,1,1
12418,1,0
12419,1,0
12420,2,2
12421,3,2
12422,1,0
12423,1,0
12424,1,1
12425,1,1
12426,1,1
12427,1,0
12428,1,0
12429,1,0
12430,1,1
12431,1,0
12432,1,0
12433,1,1
12434,1,1
12435,1,1
12436,1,0
12437,1,1
12438,1,1
12439,1,0
12440,1,1
12441,1,1
12442,1,0
12443,1,1
12444,1,1
12445,1,1
12446,1,1
12447,1,0
12448,1,1
12449,1,1
12450,1,1
12451,1,1
12452,1,1
12453,1,1
12454,1,1
12455,1,1
12456,1,1
12457,1,1
12458,1,1
12459,1,0
12460,1,0
12461,1,0
12462,1,1
12463,1,0
12464,1,0
12465,1,1
12466,2,2
12467,1,1
12468,1,1
12469,4,4
12470,1,1
12471,2,1
12472,1,1
12473,1,0
12474,3,2
12475,1,1
12476,1,0
12477,1,0
12478,1,1
12479,2,0
12480,2,1
12481,1,0
12482,2,1
12483,1,1
12484,1,1
12485,2,0
12486,8,8
12487,1,1
12488,2,2
12489,1,1
12490,1,1
12491,2,2
12492,1,1
12493,1,1
12494,1,1
12495,1,1
12496,1,1
12497,1,1
12498,1,1
12499,1,0
12500,1,1
12501,1,1
12502,1,0
12503,1,1
12504,1,1
12505,1,1
12506,1,1
12507,1,1
12508,1,0
12509,1,1
12510,1,1
12511,1,1
12512,1,1
12513,1,1
12514,1,1
12515,1,0
12516,1,1
12517,1,1
12518,1,1
12519,1,1
12520,1,1
12521,1,1
12522,1,1
12523,1,1
12524,1,1
12525,3,3
12526,1,1
12527,1,1
12528,1,1
12529,1,1
12530,1,1
12531,1,1
12532,2,1
12533,1,1
12534,1,0
12535,1,1
12536,1,1
12537,2,1
12538,1,1
12539,1,0
12540,1,0
12541,1,1
12542,1,1
12543,1,1
12544,1,1
12545,1,0
12546,2,1
12547,1,1
12548,2,2
12549,1,1
12550,1,0
12551,1,1
12552,1,1
12553,1,1
12554,1,0
12555,1,0
12556,1,0
12557,1,1
12558,1,1
12559,1,1
12560,1,1
12561,1,1
12562,1,1
12563,1,0
12564,1,1
12565,1,1
12566,1,1
12567,3,2
12568,1,1
12569,2,2
12570,1,1
12571,1,1
12572,1,1
12573,1,1
12574,1,1
12575,2,2
12576,1,1
12577,1,1
12578,1,1
12579,2,2
12580,1,0
12581,1,1
12582,1,1
12583,1,1
12584,1,1
12585,1,1
12586,1,1
12587,2,2
12588,1,1
12589,1,0
12590,1,1
12591,3,2
12592,1,0
12593,1,0
12594,2,2
12595,1,1
12596,1,1
12597,1,1
12598,1,1
12599,1,1
12600,1,1
12601,1,2
12602,1,1
12603,1,1
12604,1,1
12605,1,1
12606,1,1
12607,1,1
12608,1,0
12609,5,5
12610,2,2
12611,1,1
12612,3,2
12613,1,1
12614,1,1
12615,1,1
12616,1,1
12617,1,1
12618,1,1
12619,1,1
12620,1,1
12621,1,1
12622,2,1
12623,1,1
12624,1,1
12625,1,1
12626,1,1
12627,1,1
12628,1,1
12629,1,1
12630,1,1
12631,1,1
12632,1,1
12633,2,2
12634,2,2
12635,1,1
12636,1,0
12637,1,1
12638,1,1
12639,1,1
12640,1,1
12641,3,3
12642,1,0
12643,2,2
12644,1,0
12645,1,0
12646,1,1
12647,2,2
12648,2,1
12649,1,1
12650,1,0
12651,1,1
12652,1,1
12653,1,0
12654,1,1
12655,1,1
12656,2,2
12657,1,1
12658,1,0
12659,1,0
12660,1,1
12661,1,1
12662,1,1
12663,1,1
12664,2,2
12665,1,0
12666,1,1
12667,1,1
12668,1,1
12669,1,1
12670,1,1
12671,1,0
12672,1,1
12673,1,1
12674,1,1
12675,2,2
12676,1,0
12677,1,0
12678,1,1
12679,1,1
12680,1,0
12681,1,1
12682,1,0
12683,1,1
12684,1,1
12685,1,0
12686,1,0
12687,1,1
12688,1,0
12689,5,4
12690,1,1
12691,3,1
12692,1,0
12693,2,2
12694,1,0
12695,1,0
12696,1,1
12697,1,1
12698,1,1
12699,1,1
12700,1,1
12701,1,0
12702,1,1
12703,1,1
12704,1,1
12705,1,1
12706,1,0
12707,1,1
12708,1,0
12709,1,0
12710,1,1
12711,1,0
12712,1,0
12713,1,1
12714,3,2
12715,1,0
12716,1,0
12717,1,1
12718,1,1
12719,1,1
12720,1,1
12721,2,2
12722,1,1
12723,1,0
12724,1,1
12725,1,1
12726,1,1
12727,1,1
12728,1,0
12729,1,1
12730,1,0
12731,1,0
12732,1,0
12733,3,1
12734,1,0
12735,1,1
12736,1,0
12737,1,1
12738,1,1
12739,2,2
12740,1,1
12741,1,1
12742,1,1
12743,1,1
12744,1,0
12745,1,0
12746,1,0
12747,1,1
12748,2,1
12749,1,0
12750,1,0
12751,1,1
12752,1,1
12753,1,0
12754,1,1
12755,1,1
12756,1,0
12757,1,1
12758,1,0
12759,1,1
12760,1,1
12761,3,3
12762,1,1
12763,1,1
12764,2,1
12765,2,2
12766,1,1
12767,1,0
12768,1,1
12769,3,3
12770,1,1
12771,3,3
12772,1,1
12773,2,1
12774,1,0
12775,1,1
12776,1,1
12777,1,0
12778,1,0
12779,1,0
12780,1,0
12781,1,1
12782,1,1
12783,1,1
12784,1,1
12785,1,1
12786,1,1
12787,1,0
12788,1,1
12789,1,1
12790,1,0
12791,1,1
12792,1,1
12793,1,1
12794,1,0
12795,1,0
12796,1,0
12797,1,1
12798,1,1
12799,1,1
12800,1,1
12801,1,1
12802,1,0
12803,2,1
12804,1,1
12805,1,0
12806,1,0
12807,1,1
12808,3,3
12809,1,1
12810,1,0
12811,1,0
12812,2,2
12813,1,1
12814,1,1
12815,1,1
12816,1,1
12817,1,1
12818,1,0
12819,2,2
12820,1,0
12821,3,3
12822,1,0
12823,1,1
12824,1,0
12825,1,0
12826,2,0
12827,1,0
12828,1,0
12829,1,1
12830,1,1
12831,1,0
12832,2,2
12833,1,1
12834,2,2
12835,1,0
12836,1,0
12837,1,1
12838,1,1
12839,1,1
12840,1,1
12841,1,0
12842,1,0
12843,1,1
12844,1,1
12845,1,1
12846,1,1
12847,2,1
12848,2,1
12849,2,3
12850,1,0
12851,1,1
12852,1,1
12853,1,1
12854,1,0
12855,1,1
12856,1,1
12857,3,3
12858,1,1
12859,1,0
12860,1,0
12861,1,1
12862,1,1
12863,1,1
12864,2,1
12865,1,1
12866,1,1
12867,1,1
12868,1,1
12869,1,0
12870,1,0
12871,1,1
12872,1,0
12873,1,1
12874,1,1
12875,1,1
12876,1,0
12877,3,3
12878,1,1
12879,1,0
12880,1,1
12881,2,2
12882,1,1
12883,2,1
12884,1,1
12885,1,1
12886,1,1
12887,1,1
12888,1,0
12889,1,1
12890,1,1
12891,1,1
12892,1,1
12893,1,1
12894,3,4
12895,1,1
12896,1,0
12897,1,1
12898,1,1
12899,2,2
12900,1,1
12901,1,1
12902,1,1
12903,1,1
12904,1,1
12905,1,0
12906,1,1
12907,1,0
12908,1,1
12909,2,1
12910,2,0
12911,1,0
12912,1,0
12913,1,0
12914,1,0
12915,2,2
12916,1,1
12917,1,1
12918,1,0
12919,2,2
12920,1,1
12921,1,1
12922,1,1
12923,1,0
12924,3,4
12925,1,1
12926,1,0
12927,1,1
12928,1,1
12929,1,1
12930,1,1
12931,1,1
12932,1,0
12933,1,0
12934,1,0
12935,1,0
12936,2,1
12937,1,1
12938,1,1
12939,1,1
12940,1,0
12941,1,1
12942,1,0
12943,1,0
12944,1,1
12945,1,0
12946,1,1
12947,1,1
12948,1,0
12949,1,1
12950,1,1
12951,1,1
12952,4,4
12953,1,1
12954,1,1
12955,1,1
12956,1,1
12957,1,0
12958,1,1
12959,2,0
12960,1,0
12961,1,1
12962,2,2
12963,1,1
12964,1,1
12965,1,1
12966,4,4
12967,1,1
12968,1,1
12969,3,3
12970,1,1
12971,1,1
12972,1,1
12973,1,0
12974,1,1
12975,1,1
12976,1,1
12977,1,0
12978,2,2
12979,3,3
12980,1,0
12981,2,0
12982,1,1
12983,3,1
12984,1,1
12985,1,1
12986,1,0
12987,1,0
12988,1,1
12989,1,1
12990,1,1
12991,1,0
12992,1,1
12993,1,1
12994,1,0
12995,1,1
12996,1,1
12997,1,0
12998,5,3
12999,1,0
13000,1,1
13001,1,0
13002,1,1
13003,1,1
13004,1,1
13005,1,0
13006,2,2
13007,1,0
13008,1,0
13009,1,1
13010,1,1
13011,1,1
13012,1,1
13013,1,1
13014,1,1
13015,1,1
13016,1,1
13017,1,0
13018,2,0
13019,2,2
13020,1,1
13021,1,0
13022,1,0
13023,1,1
13024,1,0
13025,1,1
13026,1,1
13027,1,0
13028,1,1
13029,2,0
13030,1,1
13031,1,0
13032,1,1
13033,1,1
13034,1,0
13035,1,1
13036,1,0
13037,2,2
13038,1,0
13039,2,1
13040,2,2
13041,1,1
13042,1,1
13043,1,1
13044,1,1
13045,1,0
13046,1,1
13047,1,0
13048,2,2
13049,2,2
13050,1,1
13051,1,1
13052,1,1
13053,1,1
13054,1,1
13055,2,2
13056,1,1
13057,1,1
13058,1,1
13059,3,3
13060,1,1
13061,3,3
13062,1,1
13063,1,1
13064,2,2
13065,1,1
13066,1,1
13067,1,1
13068,1,0
13069,1,1
13070,3,3
13071,2,0
13072,1,0
13073,1,0
13074,3,2
13075,1,0
13076,2,1
13077,1,1
13078,1,1
13079,1,1
13080,1,1
13081,1,0
13082,1,0
13083,1,0
13084,1,1
13085,1,0
13086,1,0
13087,1,1
13088,1,1
13089,1,1
13090,1,1
13091,1,0
13092,1,0
13093,1,0
13094,1,1
13095,1,0
13096,1,1
13097,3,3
13098,1,1
13099,1,1
13100,2,2
13101,1,0
13102,2,2
13103,1,0
13104,1,1
13105,1,1
13106,1,1
13107,1,1
13108,1,1
13109,1,1
13110,1,0
13111,1,0
13112,1,1
13113,1,0
13114,4,4
13115,1,0
13116,2,1
13117,2,1
13118,1,1
13119,1,1
13120,2,2
13121,1,1
13122,1,0
13123,1,1
13124,1,1
13125,1,1
13126,1,1
13127,1,1
13128,1,1
13129,1,1
13130,1,1
13131,1,1
13132,1,1
13133,1,1
13134,1,1
13135,1,1
13136,1,1
13137,2,2
13138,1,1
13139,1,1
13140,1,0
13141,2,2
13142,1,1
13143,1,1
13144,1,1
13145,1,1
13146,2,0
13147,1,1
13148,1,1
13149,1,1
13150,1,1
13151,1,1
13152,1,1
13153,1,1
13154,1,0
13155,1,1
13156,1,1
13157,1,1
13158,2,2
13159,1,1
13160,1,1
13161,1,1
13162,1,0
13163,1,1
13164,1,0
13165,1,1
13166,1,1
13167,1,1
13168,1,1
13169,1,0
13170,2,0
13171,1,0
13172,1,1
13173,1,0
13174,1,0
13175,1,1
13176,1,1
13177,6,6
13178,1,0
13179,2,2
13180,1,1
13181,2,2
13182,1,1
13183,1,1
13184,3,3
13185,1,1
13186,1,1
13187,1,1
13188,2,2
13189,1,1
13190,1,1
13191,1,1
13192,1,1
13193,1,0
13194,1,1
13195,1,1
13196,1,1
13197,1,0
13198,1,1
13199,4,4
13200,1,1
13201,1,1
13202,1,1
13203,1,0
13204,1,1
13205,1,1
13206,1,0
13207,1,1
13208,1,1
13209,1,0
13210,1,1
13211,1,1
13212,1,1
13213,1,1
13214,1,1
13215,1,0
13216,1,1
13217,1,1
13218,1,0
13219,1,1
13220,1,1
13221,1,1
13222,1,1
13223,1,1
13224,1,1
13225,1,0
13226,1,1
13227,1,0
13228,1,1
13229,1,1
13230,1,1
13231,1,1
13232,4,4
13233,1,1
13234,1,1
13235,1,1
13236,1,1
13237,1,1
13238,1,1
13239,4,3
13240,1,0
13241,1,1
13242,1,1
13243,1,1
13244,1,1
13245,1,1
13246,1,1
13247,1,1
13248,1,1
13249,1,0
13250,1,0
13251,1,1
13252,1,1
13253,1,1
13254,1,1
13255,1,1
13256,1,1
13257,3,3
13258,1,1
13259,1,1
13260,1,1
13261,1,1
13262,1,1
13263,1,0
13264,1,1
13265,2,1
13266,1,0
13267,1,0
13268,1,1
13269,1,1
13270,1,1
13271,2,2
13272,1,0
13273,1,0
13274,1,1
13275,1,1
13276,1,1
13277,1,0
13278,1,0
13279,1,0
13280,1,0
13281,1,1
13282,1,0
13283,1,0
13284,1,1
13285,1,1
13286,1,1
13287,1,1
13288,1,1
13289,2,1
13290,1,1
13291,1,1
13292,1,1
13293,1,1
13294,1,0
13295,2,2
13296,1,1
13297,1,0
13298,1,0
13299,1,1
13300,1,1
13301,1,1
13302,1,1
13303,1,1
13304,1,1
13305,1,0
13306,1,0
13307,1,0
13308,1,1
13309,1,1
13310,2,1
13311,1,1
13312,1,1
13313,3,2
13314,1,1
13315,1,1
13316,1,1
13317,3,3
13318,1,1
13319,1,0
13320,1,1
13321,2,2
13322,1,1
13323,1,0
13324,1,0
13325,1,1
13326,2,1
13327,1,0
13328,1,1
13329,1,1
13330,1,1
13331,1,1
13332,1,0
13333,1,1
13334,2,1
13335,2,2
13336,1,1
13337,1,1
13338,1,1
13339,1,1
13340,1,1
13341,1,0
13342,1,1
13343,1,0
13344,1,1
13345,1,0
13346,1,1
13347,1,1
13348,1,0
13349,1,1
13350,1,1
13351,1,1
13352,1,1
13353,1,0
13354,1,0
13355,1,1
13356,1,1
13357,1,1
13358,1,1
13359,1,1
13360,1,1
13361,1,1
13362,1,0
13363,2,2
13364,1,1
13365,1,2
13366,2,1
13367,1,0
13368,1,1
13369,1,0
13370,1,1
13371,1,0
13372,1,0
13373,1,1
13374,1,1
13375,1,1
13376,1,1
13377,1,0
13378,1,0
13379,1,1
13380,1,0
13381,1,1
13382,1,0
13383,1,0
13384,1,1
13385,1,0
13386,1,1
13387,1,1
13388,1,0
13389,1,1
13390,1,1
13391,1,0
13392,1,2
13393,2,0
13394,2,2
13395,2,1
13396,1,1
13397,1,0
13398,1,0
13399,1,1
13400,1,1
13401,1,1
13402,1,0
13403,2,2
13404,1,1
13405,1,1
13406,1,1
13407,1,1
13408,1,0
13409,1,1
13410,1,1
13411,1,0
13412,1,1
13413,1,0
13414,1,0
13415,1,1
13416,1,1
13417,1,1
13418,2,1
13419,1,1
13420,1,0
13421,1,0
13422,1,1
13423,1,1
13424,1,1
13425,1,0
13426,2,2
13427,1,1
13428,1,0
13429,1,1
13430,1,1
13431,1,0
13432,2,2
13433,1,1
13434,1,1
13435,1,1
13436,1,0
13437,1,1
13438,1,1
13439,1,1
13440,1,1
13441,1,1
13442,1,1
13443,2,1
13444,1,1
13445,1,1
13446,1,1
13447,1,0
13448,1,0
13449,1,1
13450,1,1
13451,1,1
13452,1,1
13453,1,0
13454,1,1
13455,2,1
13456,3,4
13457,1,0
13458,2,2
13459,1,0
13460,1,0
13461,1,1
13462,1,1
13463,1,1
13464,1,1
13465,1,1
13466,1,0
13467,1,1
13468,1,1
13469,1,1
13470,2,2
13471,1,1
13472,1,0
13473,1,1
13474,2,2
13475,1,1
13476,1,1
13477,3,3
13478,1,1
13479,4,4
13480,1,1
13481,2,2
13482,1,1
13483,1,1
13484,1,1
13485,1,1
13486,1,1
13487,2,2
13488,1,0
13489,2,2
13490,1,0
13491,2,1
13492,1,1
13493,1,1
13494,2,0
13495,1,0
13496,2,2
13497,1,1
13498,1,0
13499,2,2
13500,1,1
13501,1,1
13502,1,1
13503,1,1
13504,1,1
13505,1,1
13506,1,1
13507,1,0
13508,4,4
13509,1,0
13510,1,1
13511,1,1
13512,1,1
13513,1,0
13514,1,0
13515,1,0
13516,1,1
13517,1,1
13518,1,1
13519,1,0
13520,1,0
13521,1,1
13522,1,1
13523,1,1
13524,1,1
13525,1,0
13526,1,1
13527,1,1
13528,1,1
13529,1,1
13530,1,0
13531,1,0
13532,1,0
13533,1,1
13534,1,1
13535,2,0
13536,1,1
13537,5,5
13538,1,1
13539,2,1
13540,1,0
13541,1,1
13542,1,1
13543,1,1
13544,1,1
13545,1,1
13546,1,0
13547,1,0
13548,1,1
13549,1,0
13550,1,1
13551,4,3
13552,1,0
13553,1,1
13554,1,1
13555,1,1
13556,1,1
13557,1,0
13558,1,1
13559,2,2
13560,1,0
13561,1,1
13562,1,0
13563,1,0
13564,1,0
13565,1,1
13566,1,1
13567,1,1
13568,1,1
13569,1,1
13570,1,1
13571,1,1
13572,1,1
13573,1,1
13574,2,2
13575,1,0
13576,1,1
13577,1,1
13578,1,0
13579,1,1
13580,1,1
13581,1,1
13582,1,1
13583,1,1
13584,1,1
13585,1,1
13586,1,1
13587,1,0
13588,1,1
13589,1,1
13590,2,0
13591,1,0
13592,1,0
13593,1,1
13594,1,1
13595,1,1
13596,1,1
13597,1,1
13598,2,1
13599,1,1
13600,1,1
13601,2,2
13602,1,0
13603,1,1
13604,1,1
13605,1,1
13606,6,4
13607,1,1
13608,1,1
13609,1,1
13610,1,1
13611,1,1
13612,1,1
13613,1,0
13614,3,3
13615,1,0
13616,1,0
13617,1,1
13618,1,0
